date,lowest_price,median_price,highest_price
2022-10-23,9.865,16.738,27.49
2022-10-24,9.865,16.738,27.49
2022-10-25,9.865,16.738,27.49
2022-10-26,9.865,16.738,27.49
2022-10-27,9.865,16.738,27.49
2022-10-28,9.77,21.74,37.5
2022-10-29,9.856363636363637,17.19272727272727,28.4
2022-10-30,9.856363636363637,17.19272727272727,28.4
2022-10-31,9.856363636363637,17.19272727272727,28.4
2022-11-01,9.856363636363637,17.19272727272727,28.4
2022-11-02,9.856363636363637,17.19272727272727,28.4
2022-11-03,9.856363636363637,17.19272727272727,28.4
2022-11-04,9.856363636363637,17.19272727272727,28.4
2022-11-05,9.856363636363637,17.19272727272727,28.4
2022-11-06,9.856363636363637,17.19272727272727,28.4
2022-11-07,9.856363636363637,17.19272727272727,28.4
2022-11-08,9.856363636363637,17.19272727272727,28.4
2022-11-09,9.856363636363637,17.19272727272727,28.4
2022-11-10,9.856363636363637,17.19272727272727,28.4
2022-11-11,9.856363636363637,17.19272727272727,28.4
2022-11-12,9.856363636363637,17.19272727272727,28.4
2022-11-13,9.856363636363637,17.19272727272727,28.4
2022-11-14,9.856363636363637,17.19272727272727,28.4
2022-11-15,9.856363636363637,17.19272727272727,28.4
2022-11-16,9.856363636363637,17.19272727272727,28.4
2022-11-17,9.856363636363637,17.19272727272727,28.4
2022-11-18,9.856363636363637,17.19272727272727,28.4
2022-11-19,9.856363636363637,17.19272727272727,28.4
2022-11-20,9.856363636363637,17.19272727272727,28.4
2022-11-21,9.856363636363637,17.19272727272727,28.4
2022-11-22,9.856363636363637,17.19272727272727,28.4
2022-11-23,9.856363636363637,17.19272727272727,28.4
2022-11-24,9.856363636363637,17.19272727272727,28.4
2022-11-25,9.856363636363637,17.19272727272727,28.4
2022-11-26,9.856363636363637,17.19272727272727,28.4
2022-11-27,9.856363636363637,17.19272727272727,28.4
2022-11-28,9.856363636363637,17.19272727272727,28.4
2022-11-29,9.856363636363637,17.19272727272727,28.4
2022-11-30,9.856363636363637,17.19272727272727,28.4
2022-12-01,9.856363636363637,17.19272727272727,28.4
2022-12-02,9.856363636363637,17.19272727272727,28.4
2022-12-03,1.24,2.67,5.01
2022-12-04,9.138333333333334,15.9825,26.450833333333335
2022-12-05,9.138333333333334,15.9825,26.450833333333335
2022-12-06,9.138333333333334,15.9825,26.450833333333335
2022-12-07,9.138333333333334,15.9825,26.450833333333335
2022-12-08,9.138333333333334,15.9825,26.450833333333335
2022-12-09,9.138333333333334,15.9825,26.450833333333335
2022-12-10,9.138333333333334,15.9825,26.450833333333335
2022-12-11,1.44,5.205,9.004999999999999
2022-12-12,8.546153846153846,15.153461538461539,25.108846153846155
2022-12-13,8.546153846153846,15.153461538461539,25.108846153846155
2022-12-14,8.546153846153846,15.153461538461539,25.108846153846155
2022-12-15,8.546153846153846,15.153461538461539,25.108846153846155
2022-12-16,8.546153846153846,15.153461538461539,25.108846153846155
2022-12-17,8.546153846153846,15.153461538461539,25.108846153846155
2022-12-18,8.546153846153846,15.153461538461539,25.108846153846155
2022-12-19,8.546153846153846,15.153461538461539,25.108846153846155
2022-12-20,8.546153846153846,15.153461538461539,25.108846153846155
2022-12-21,8.546153846153846,15.153461538461539,25.108846153846155
2022-12-22,8.546153846153846,15.153461538461539,25.108846153846155
2022-12-23,8.546153846153846,15.153461538461539,25.108846153846155
2022-12-24,8.546153846153846,15.153461538461539,25.108846153846155
2022-12-25,8.546153846153846,15.153461538461539,25.108846153846155
2022-12-26,0.54,1.36,4.34
2022-12-27,7.974285714285714,14.168214285714287,23.625357142857144
2022-12-28,7.974285714285714,14.168214285714287,23.625357142857144
2022-12-29,7.974285714285714,14.168214285714287,23.625357142857144
2022-12-30,7.974285714285714,14.168214285714287,23.625357142857144
2022-12-31,7.974285714285714,14.168214285714287,23.625357142857144
2023-01-01,7.974285714285714,14.168214285714287,23.625357142857144
2023-01-02,7.974285714285714,14.168214285714287,23.625357142857144
2023-01-03,7.974285714285714,14.168214285714287,23.625357142857144
2023-01-04,7.974285714285714,14.168214285714287,23.625357142857144
2023-01-05,7.974285714285714,14.168214285714287,23.625357142857144
2023-01-06,7.974285714285714,14.168214285714287,23.625357142857144
2023-01-07,7.974285714285714,14.168214285714287,23.625357142857144
2023-01-08,7.974285714285714,14.168214285714287,23.625357142857144
2023-01-09,7.974285714285714,14.168214285714287,23.625357142857144
2023-01-10,7.974285714285714,14.168214285714287,23.625357142857144
2023-01-11,7.974285714285714,14.168214285714287,23.625357142857144
2023-01-12,7.974285714285714,14.168214285714287,23.625357142857144
2023-01-13,7.974285714285714,14.168214285714287,23.625357142857144
2023-01-14,7.974285714285714,14.168214285714287,23.625357142857144
2023-01-15,7.974285714285714,14.168214285714287,23.625357142857144
2023-01-16,7.974285714285714,14.168214285714287,23.625357142857144
2023-01-17,7.974285714285714,14.168214285714287,23.625357142857144
2023-01-18,7.974285714285714,14.168214285714287,23.625357142857144
2023-01-19,7.974285714285714,14.168214285714287,23.625357142857144
2023-01-20,7.974285714285714,14.168214285714287,23.625357142857144
2023-01-21,7.974285714285714,14.168214285714287,23.625357142857144
2023-01-22,7.974285714285714,14.168214285714287,23.625357142857144
2023-01-23,7.974285714285714,14.168214285714287,23.625357142857144
2023-01-24,7.974285714285714,14.168214285714287,23.625357142857144
2023-01-25,7.974285714285714,14.168214285714287,23.625357142857144
2023-01-26,7.974285714285714,14.168214285714287,23.625357142857144
2023-01-27,7.974285714285714,14.168214285714287,23.625357142857144
2023-01-28,7.974285714285714,14.168214285714287,23.625357142857144
2023-01-29,7.974285714285714,14.168214285714287,23.625357142857144
2023-01-30,7.974285714285714,14.168214285714287,23.625357142857144
2023-01-31,7.974285714285714,14.168214285714287,23.625357142857144
2023-02-01,7.974285714285714,14.168214285714287,23.625357142857144
2023-02-02,7.974285714285714,14.168214285714287,23.625357142857144
2023-02-03,7.974285714285714,14.168214285714287,23.625357142857144
2023-02-04,7.974285714285714,14.168214285714287,23.625357142857144
2023-02-05,7.974285714285714,14.168214285714287,23.625357142857144
2023-02-06,7.974285714285714,14.168214285714287,23.625357142857144
2023-02-07,7.974285714285714,14.168214285714287,23.625357142857144
2023-02-08,7.974285714285714,14.168214285714287,23.625357142857144
2023-02-09,7.974285714285714,14.168214285714287,23.625357142857144
2023-02-10,7.974285714285714,14.168214285714287,23.625357142857144
2023-02-11,7.974285714285714,14.168214285714287,23.625357142857144
2023-02-12,7.974285714285714,14.168214285714287,23.625357142857144
2023-02-13,7.974285714285714,14.168214285714287,23.625357142857144
2023-02-14,7.974285714285714,14.168214285714287,23.625357142857144
2023-02-15,7.974285714285714,14.168214285714287,23.625357142857144
2023-02-16,7.974285714285714,14.168214285714287,23.625357142857144
2023-02-17,7.974285714285714,14.168214285714287,23.625357142857144
2023-02-18,7.974285714285714,14.168214285714287,23.625357142857144
2023-02-19,7.974285714285714,14.168214285714287,23.625357142857144
2023-02-20,7.974285714285714,14.168214285714287,23.625357142857144
2023-02-21,7.974285714285714,14.168214285714287,23.625357142857144
2023-02-22,7.974285714285714,14.168214285714287,23.625357142857144
2023-02-23,7.974285714285714,14.168214285714287,23.625357142857144
2023-02-24,7.974285714285714,14.168214285714287,23.625357142857144
2023-02-25,7.974285714285714,14.168214285714287,23.625357142857144
2023-02-26,7.974285714285714,14.168214285714287,23.625357142857144
2023-02-27,7.974285714285714,14.168214285714287,23.625357142857144
2023-02-28,1.09,8.7,22.22
2023-03-01,7.515333333333333,13.803666666666667,23.53166666666667
2023-03-02,7.515333333333333,13.803666666666667,23.53166666666667
2023-03-03,17.99,20.95,23.91
2023-03-04,8.17,14.2503125,23.5553125
2023-03-05,8.17,14.2503125,23.5553125
2023-03-06,8.17,14.2503125,23.5553125
2023-03-07,8.17,14.2503125,23.5553125
2023-03-08,8.17,14.2503125,23.5553125
2023-03-09,8.17,14.2503125,23.5553125
2023-03-10,8.17,14.2503125,23.5553125
2023-03-11,8.17,14.2503125,23.5553125
2023-03-12,8.17,14.2503125,23.5553125
2023-03-13,8.17,14.2503125,23.5553125
2023-03-14,8.17,14.2503125,23.5553125
2023-03-15,8.17,14.2503125,23.5553125
2023-03-16,8.17,14.2503125,23.5553125
2023-03-17,8.17,14.2503125,23.5553125
2023-03-18,8.17,14.2503125,23.5553125
2023-03-19,8.17,14.2503125,23.5553125
2023-03-20,8.17,14.2503125,23.5553125
2023-03-21,8.17,14.2503125,23.5553125
2023-03-22,8.17,14.2503125,23.5553125
2023-03-23,8.17,14.2503125,23.5553125
2023-03-24,8.17,14.2503125,23.5553125
2023-03-25,8.17,14.2503125,23.5553125
2023-03-26,8.17,14.2503125,23.5553125
2023-03-27,8.17,14.2503125,23.5553125
2023-03-28,8.17,14.2503125,23.5553125
2023-03-29,8.17,14.2503125,23.5553125
2023-03-30,8.17,14.2503125,23.5553125
2023-03-31,8.17,14.2503125,23.5553125
2023-04-01,8.17,14.2503125,23.5553125
2023-04-02,12.99,21.0,30.0
2023-04-03,8.453529411764706,14.64735294117647,23.93441176470588
2023-04-04,8.453529411764706,14.64735294117647,23.93441176470588
2023-04-05,8.453529411764706,14.64735294117647,23.93441176470588
2023-04-06,8.453529411764706,14.64735294117647,23.93441176470588
2023-04-07,0.62,2.03,3.8
2023-04-08,8.018333333333334,13.946388888888889,22.815833333333334
2023-04-09,8.018333333333334,13.946388888888889,22.815833333333334
2023-04-10,8.018333333333334,13.946388888888889,22.815833333333334
2023-04-11,8.018333333333334,13.946388888888889,22.815833333333334
2023-04-12,8.018333333333334,13.946388888888889,22.815833333333334
2023-04-13,8.018333333333334,13.946388888888889,22.815833333333334
2023-04-14,8.018333333333334,13.946388888888889,22.815833333333334
2023-04-15,8.018333333333334,13.946388888888889,22.815833333333334
2023-04-16,8.018333333333334,13.946388888888889,22.815833333333334
2023-04-17,8.018333333333334,13.946388888888889,22.815833333333334
2023-04-18,1.505,3.285,5.425
2023-04-19,2.5,5.98,21.24
2023-04-20,16.67,16.67,16.67
2023-04-21,7.857380952380952,13.18904761904762,21.619999999999997
2023-04-22,7.857380952380952,13.18904761904762,21.619999999999997
2023-04-23,7.857380952380952,13.18904761904762,21.619999999999997
2023-04-24,7.857380952380952,13.18904761904762,21.619999999999997
2023-04-25,1.63,2.85,4.34
2023-04-26,5.0,12.39,32.68
2023-04-27,8.68,29.84,60.0
2023-04-28,7.513125,13.418750000000001,22.959999999999997
2023-04-29,7.513125,13.418750000000001,22.959999999999997
2023-04-30,0.1,2.0,6.0
2023-05-01,7.2166,12.962,22.281599999999997
2023-05-02,7.2166,12.962,22.281599999999997
2023-05-03,7.2166,12.962,22.281599999999997
2023-05-04,8.15,20.0,30.42
2023-05-05,7.2524999999999995,13.232692307692307,22.594615384615388
2023-05-06,7.2524999999999995,13.232692307692307,22.594615384615388
2023-05-07,7.2524999999999995,13.232692307692307,22.594615384615388
2023-05-08,16.0,24.99,39.95
2023-05-09,8.675,12.559999999999999,27.72
2023-05-10,7.615714285714286,13.62857142857143,23.3975
2023-05-11,7.615714285714286,13.62857142857143,23.3975
2023-05-12,0.46,1.14,7.6
2023-05-13,0.99,2.0,12.03
2023-05-14,1.07,1.77,108.7
2023-05-15,6.96,12.468064516129031,25.272903225806452
2023-05-16,0.45,1.74,12.0
2023-05-17,6.7565625,12.1328125,24.858125
2023-05-18,6.7565625,12.1328125,24.858125
2023-05-19,6.7565625,12.1328125,24.858125
2023-05-20,45.666666666666664,66.48333333333333,131.08333333333334
2023-05-21,34.365,72.86500000000001,107.175
2023-05-22,0.06,1.28,8.53
